"(Não Modificar) Análise do Imóvel","(Não Modificar) Soma de Verificação da Linha","(Não Modificar) Data de Modificação","Proposta","Data de Modificação","Considerar na Garantia","Valor Médio de Mercado","Valor do M2 de Mercado","Valor Médio de Venda Forçada","Valor do M2 de Venda Forçada","Quantidade de Amostras","Mensagem"
"c611d51b-4136-ea11-a813-000d3ac0a0b3","YeZewmheC7nG465tcDxnjtl1Km73Deb8EIQ9MhS98l1OUHTPM9F7+1l7gHDi/KVD5aYn2HHhSTVNQRPIqJUfdQ==",13/01/20 20:40,"PRO-03382-V6L9D3",13/01/20 17:40,"Sim","2069306,55","6492,55","2069306,55","6492,55",3,
"89356b64-4436-ea11-a813-000d3ac0a0b3","GAp5WFettEj/aP/Se/MhxDsycmd+vOsHeB6ooQ7psHKIBfYVmHah+ITjZaJ7xbrmODEToXzKkqF1ZuHOd54uSw==",13/01/20 20:36,"PRO-03382-V6L9D3",13/01/20 17:36,"Sim","324068,57","4857,14","324068,57","4857,14",5,
"6e1babde-b537-ea11-a813-000d3ac0a0b3","lktKH04iY4+Tlk1VLpTbZlGZrigvLPMJgE9fzUl7fPcpEu6eXKLFKroKNjDhuqdqriOrHU8jtN9IyzoVuTlhtQ==",21/01/20 12:42,"PRO-03543-B9V3B3",21/01/20 09:42,"Sim","264180,00","4462,50","264180,00","4462,50",4,
"f6734a4a-cf37-ea11-a813-000d3ac0a0b3","hyzBU0donssGW2rKyzoYlFUlWQMcTNxwZ6gtTrUxX8SLspIpvyl6BLqGbl27kVV6Jz0YS5AlDPcvuuzKx0bvXA==",22/01/20 17:09,"PRO-03426-J0Y3R4",22/01/20 14:09,"Não","587477,50","6109,38","587477,50","6109,38",4,
"4c35f0f9-6438-ea11-a813-000d3ac0a0b3","g3Cr+6RBih6kpQmS2Hltm+mNaMYfaukWLeHYWwu/5DIlCfPdrjKsbw+FPMThYkL/w6NKckHWqaCaJHKwxtEWZQ==",21/01/20 15:10,"PRO-03583-V4T2M2",21/01/20 12:10,"Sim","1165346,00","6740,00","1165346,00","6740,00",5,
"65b61bec-6838-ea11-a813-000d3ac0a0b3","TcuK+4YQKL1hX9qz6BlSf8W5qBua5Z+8aP15nVDk23EiUetc6+bSvsrtUYsGMl0lJLnK4W5YHtg/8p0C5NIkjw==",24/01/20 13:40,"PRO-03438-D6V1H9",24/01/20 10:40,"Sim","427624,67","1739,23","427624,67","1739,23",3,
"999f273d-9a38-ea11-a813-000d3ac0a0b3","lfT5p6jPSB4akexdO5wQ6HjIvvCFnRu6YJcfFi0YJTB2XYKUwE8SS259475XUNNK82C+p+AgsNUWZBiMRO66Fg==",20/01/20 16:09,"PRO-03585-L4V7M3",20/01/20 13:09,"Sim","1300000,00","14285,71","1300000,00","14285,71",0,
"fd64f272-a038-ea11-a813-000d3ac0a0b3","yMlwHXachUdaktDBgTry9SgHmb+isp129Btk27Ca/fjWwGEoyLaKqfhY4n9P5oniCjKozWSR9B3NEbkH+avXvw==",16/01/20 20:40,"PRO-02661-X5D4N3",16/01/20 17:40,"Sim","790000,00","4326,40","790000,00","4326,40",6,
"47c1dd0b-4a39-ea11-a813-000d3ac0a0b3","NyyeIFmCfOxCplgMmi9o9CcQh0ayTS9cvSffkCmdiBF6fs7yw6e/+xsiTpt9Md/ZYYRXJ5anE7iM6h/V5c7iqw==",27/01/20 16:42,"PRO-03526-T4G7H6",27/01/20 13:42,"Sim","802548,00","7391,31","802548,00","7391,31",4,
"70f66911-931a-ea11-a810-000d3ac0acc2","71n/+HctZJfz4Cft8qUbe9AAKpVEG2zKGDC6k7tlZ6fVn5bf6F4YSMFTlvNMuIIyAxuLSRlByHQh1gHX3I8a7Q==",24/03/20 13:55,"PRO-02883-Y1J8F5",24/03/20 10:55,"Sim","999157,27","7136,84","999157,27","7136,84",4,
"beaa91af-a11a-ea11-a810-000d3ac0acc2","05zELnKqqJ1VM5tHVdz0rL1dzrhrn0/77tlF3dTq9oP+BXOa1nIYSCs1C1qejc6mlS7g2hzFg1w2Wst3fwZrTg==",09/12/19 16:34,"PRO-02806-Q0X9R3",09/12/19 13:34,"Sim","400000,00","7902,02","400000,00","7902,02",0,
"d8283da2-b31a-ea11-a810-000d3ac0acc2","utFSH1N/JueMJ9zy00+M6LViOtlWxkTLga0SQ7F5uZabOvT/5dbevvng2N/NSyWUE+LjpiIfijmMJKkMmpUpqA==",19/03/20 12:32,"PRO-02895-Y0S9W4",19/03/20 09:32,"Não","1828995,79","3533,20","1828995,79","3533,20",7,
"ca133586-631b-ea11-a810-000d3ac0acc2","ioK59Rgc7hSsgvCtX+s9V9qKgMtyz1/3etRdI+O08rptjh29l+HxYV35HjKeM1SE0y5jHgps5f43l8HcZmN1mg==",09/01/20 17:46,"PRO-02905-N6N3G8",09/01/20 14:46,"Sim","243162,72","3593,89","243162,72","3593,89",5,
"e5ba49a6-671b-ea11-a810-000d3ac0acc2","F/INHVE+awlj1B16Ih4WVhQSbaDHZ8RWO4lk7WAzQlDdf4XLKJ9yaI6pE3hfa6TiaADw4+zIvPaqwVO3mBY+Kw==",10/12/19 16:12,"PRO-02804-G2D7D5",10/12/19 13:12,"Sim","612000,00","4467,15","612000,00","4467,15",5,
"b2b173a8-791b-ea11-a810-000d3ac0acc2","IgedU4+hmsuNTXK+f1r0P2sCc3Ejf5xB5zA7Fez8bvIACPG15kA+UrdTAx0kapGME4PCYW9oANh4uzyqPtyVPQ==",10/12/19 18:20,"PRO-02956-C1R0Z4",10/12/19 15:20,"Sim","599374,77","2692,25","599374,77","2692,25",5,
"1f32b9ce-7c1b-ea11-a810-000d3ac0acc2","f39iKsjQBDe5wRFJkxnYWwI4G5xODUvvf3fIkOE3knY6gn4CJ+gYs+nzlJMxLFybowEoDOnnmHHvTk+uewM8GQ==",20/12/19 12:23,"PRO-02782-N9V7B7",20/12/19 09:23,"Não","1021092,86","3311,69","1021092,86","3311,69",5,
"1a629d67-4302-ea11-a811-000d3ac0acc2","MMxgZ7JAvHjeODIkfzs6yG++sdY49tGB2njQSwgO0CkuK+qcP6/CqYWkwefEuwEcd8LXDW3WBmTAylx+01mm8A==",21/11/19 17:58,"PRO-02488-Y7D9S6",21/11/19 14:58,"Sim","484079,91","5373,89","484079,91","5373,89",5,
"49fb4ef3-3106-ea11-a811-000d3ac0acc2","XknZpu8YbLr2rH0DAhFuGYYJyzr1aQz3i04PNe0FUyIo5pR7kU8ovKCMPH7WDunSC9W7mJY7JlDGPxYlHQnpfw==",23/01/20 18:56,"PRO-02521-G5S6C5",23/01/20 15:56,"Não","297500,00","4522,65","297500,00","4522,65",5,
"9b6680ee-ee06-ea11-a811-000d3ac0acc2","7liDX7k6fwLBFIGId0dd52addVXUIl5WRB8hBkLyxq0uV3CWZ58ZS7nkY6FQ4S9biF+Qq3scfLiaUOm9hnADzg==",23/01/20 18:56,"PRO-02521-G5S6C5",23/01/20 15:56,"Sim","304232,50","4625,00","304232,50","4625,00",6,
"6a6c378f-f406-ea11-a811-000d3ac0acc2","LUfIXULgLYK2oIazaSCvrYvzer1uW6oo3rp71NA9099y3LeI/5oOj3VC9y6RvtKAd7xWN5+YhNC3hXG+hovnAw==",04/12/19 13:20,"PRO-02477-P8R9C7",04/12/19 10:20,"Sim","5157000,00","9073,79","5157000,00","9073,79",,
"26315073-0b07-ea11-a811-000d3ac0acc2","EBMlvDog7o8dQUqnQ+57PiTYKuInpKK0z7Hd/EjWMTFrNngpUxWXWn8087NMIaNJYXtuwRr+bcA049/Yn2xF2A==",14/11/19 20:22,"PRO-02305-Z4H1F6",14/11/19 17:22,"Sim","900000,00","8995,50","900000,00","8995,50",5,
"b811eeb5-0b07-ea11-a811-000d3ac0acc2","tck9yYITdeRhS3Hg53sPhfIvif2YtqSDH2AKxe1Uxdya4D5JdtdKP0NZRyHYWnVj7yXUoneBYobAR/f8WbXKGw==",16/02/20 21:59,"PRO-02577-P8G7L4",16/02/20 18:59,"Não","900000,00","22744,50","900000,00","22744,50",5,
"309fb2be-410d-ea11-a811-000d3ac0acc2","2uRGgovKpvZo37liNEdhDJm8DqW82PBlenyEhHYGZChYGy2oDbZYgGWgjUMLBhnQnDyqGaae8JkihCallvG3Ig==",09/12/19 20:01,"PRO-02676-D9P3H7",09/12/19 17:01,"Sim","1500000,00","9375,00","1500000,00","9375,00",,
"4f10a9d6-410d-ea11-a811-000d3ac0acc2","J0IwIZ6dhfl/0iobq6wyk3GbzcnquqfOD2SgTL54JLHeOMXQlzD8O+gzH0aXUewslG5HgDowBmYT+X8tgBSCWg==",09/12/19 20:01,"PRO-02676-D9P3H7",09/12/19 17:01,"Sim","1500000,00","9375,00","1500000,00","9375,00",,
"14e2a1ee-410d-ea11-a811-000d3ac0acc2","Lc9nDQuCSwHc1JbjvRBIr1HmUb7VdpF6tW5SpCuxtttkQxXcUH20Isy4QSPW5hmQTGrROEFSWYcYra09uWLBCA==",09/12/19 20:01,"PRO-02676-D9P3H7",09/12/19 17:01,"Sim","6000000,00","26024,72","6000000,00","26024,72",,
"1ab573f5-7e0d-ea11-a811-000d3ac0acc2","gzHWdolbUNaI1jZGCM7FIDeZlrWokT6KgVDRio5UD81SRUAhAfVPaY3vA7pab21nPbQv9kGV21LdHSKn/F4jRQ==",23/01/20 18:46,"PRO-02682-F7V7K7",23/01/20 15:46,"Sim","284821,92","4576,92","284821,92","4576,92",5,
"b1c652ee-c90f-ea11-a811-000d3ac0acc2","/d2YtjkviMQWfiB3ZIhShRh882+ihLwVDwaUQ4G/ThNGBdogrZ1Fzn2rOm/v0lVyBjfCqlhMF0yZx4M0fV7i+A==",26/11/19 18:16,"PRO-02116-K9V2B3",26/11/19 15:16,"Sim","252881,60","1959,56","252881,60","1959,56",6,
"3191c0ec-5010-ea11-a811-000d3ac0acc2","6w/F+tTY2bK4G+xzVOumkDcYGdAQu5k+ILRsBQM2TDyYD47LmoVpd83SfBxGWhCfqbwwm08kp3z9/fIGxiIeoA==",06/01/20 18:53,"PRO-02751-D5Z1S9",06/01/20 15:53,"Sim","3115000,00","6627,66","3115000,00","6627,66",0,
"b2f5280a-5710-ea11-a811-000d3ac0acc2","jembbfI+uoHwk/Yp7OLbgLpTbax+ZH9vVL6ExJiW9WznnKIRjaxbDS7MM8ms0LZccj1/cMavEBxQXnlo8XMCmw==",08/01/20 22:34,"PRO-02719-N1P2M0",08/01/20 19:34,"Sim","1988146,81","10571,87","1988146,81","10571,87",6,
"b889df63-5710-ea11-a811-000d3ac0acc2","tZwoCQTF+TL2SwvKpxCSlRxPX3mYFUcsOS9vKzsRfzq/sWnEh5jpbI+WKCBKyf5g9823nBErVnz8LwJvB6qWEg==",08/01/20 22:34,"PRO-02719-N1P2M0",08/01/20 19:34,"Sim","1980006,47","10571,88","1980006,47","10571,88",6,
"d29abb3e-1a11-ea11-a811-000d3ac0acc2","G9xJtOqDVi839DFvOW4bWGTU/SGSM22qxPd3S4S9n9TwE7sybxvj3e157sgedrQ8wvJH4imGrndJ5GHQ5GBh1g==",21/03/20 13:24,"PRO-02763-J4M8R2",21/03/20 10:24,"Sim","506643,81","3329,90","506643,81","3329,90",6,
"ffd7b902-1e11-ea11-a811-000d3ac0acc2","A0zyx7j8iaYBLMu3FRHg2sLTXsmy9insUBOsfz79SD11KDnT5J5NwHBXWD1+GwvEm+XGRgpIcoIAMs+QrI1D4Q==",18/12/19 15:23,"PRO-02772-Y7W3V3",18/12/19 12:23,"Sim","274025,13","2337,50","274025,13","2337,50",4,
"eb91863a-2a11-ea11-a811-000d3ac0acc2","uIcgTVlolgFATO52r3kgpTgPMxaVvBjV7ZJVNZmCWAZ9mbY6lKU4i9SdWR3tkpMdfmhGMwJODynGkVHcBSOFvg==",06/01/20 18:51,"PRO-02784-F5L6S9",06/01/20 15:51,"Sim","2300000,00","5208,92","2300000,00","5208,92",,
"950411b6-5511-ea11-a811-000d3ac0acc2","qyniqus0tR56SBiXAT1TsEpXg0Wu60Jw5/EoinDSgkniu2QUkbKoTjwIQsYCPR07kyqvneLO+wrEfQUDoYne0A==",28/11/19 19:01,"PRO-02780-Z2R6F6",28/11/19 16:01,"Sim","184536,23","3079,71","184536,23","3079,71",4,
"ff426212-cd12-ea11-a811-000d3ac0acc2","WI9ztHNuc+yYsIVMKO9Z4OUEoHrpBpH0e14uQZPfFMDcCbRj+i72nfk3GSlSW081FkrKHPibQdmiKpKvedc+mA==",09/12/19 19:54,"PRO-02803-C5G3N6",09/12/19 16:54,"Sim","300000,00","7163,32","300000,00","7163,32",0,
"8070bf29-d612-ea11-a811-000d3ac0acc2","yHzbaPhNuIqOrL5MkxLtG8T1SB+vxUYKOhj3iphnAhPXL7PGsLnG7vZFYDaXwMYvIMwEGsl/DLZWHh451jrifg==",10/12/19 13:42,"PRO-02805-H6M8H4",10/12/19 10:42,"Sim","272885,42","3954,86","272885,42","3954,86",4,
"8f78d27a-e412-ea11-a811-000d3ac0acc2","x97Ew39Pnyl5cHCo7bpP6LvLZu+6i9nIYIEJwsh+3MzPXM+Em1h0BvVPHfOOyXwhG7NhLKmO3geW9bZaApsMtQ==",10/12/19 13:22,"PRO-02819-G2D1N1",10/12/19 10:22,"Não","1200000,00","3779,65","1200000,00","3779,65",0,
"e438c8b0-2a15-ea11-a811-000d3ac0acc2","55VPrQOaRgfy680SDbbBYke/BIuljZ+SUcye91EuCGGyeiZJEmdO59ZdlUk/PvWcy9OYkTEVoc/dmMG2JznaiA==",16/02/20 21:59,"PRO-02577-P8G7L4",16/02/20 18:59,"Não","337987,23","1533,45","337987,23","1533,45",4,
"e335e094-3a15-ea11-a811-000d3ac0acc2","siXgtcjwXycXstRzh+c5i+8awagVKAdE5/eheCrdW12o3mrX0VeS7boshB+JP297AEbarPM9W5yG7Rxl3ipHJg==",06/12/19 14:46,"PRO-02856-J1Z2X6",06/12/19 11:46,"Sim","585847,63","3729,14","585847,63","3729,14",6,
"ff9f0c29-d315-ea11-a811-000d3ac0acc2","1utDyFYHcdipnL2k9mfyGztM+YQeEYy7iDtn3dVzQAiyVKRtmDXeNW5rDMtIidONVMN+5aoMripIo8gPngRJOQ==",16/12/19 21:47,"PRO-02815-D4T1J9",16/12/19 18:47,"Não","19000000,00","6474,06","19000000,00","6474,06",0,
"d642b95b-e715-ea11-a811-000d3ac0acc2","fNHapVjxUQHfQ26XiNZsMdkDWq6QreqqZSa/mA48Lf25wUbU/cUC5/1P0X1TGM9pEQBTgo1nrjop/BgCr3YmuA==",11/12/19 18:55,"PRO-02864-Y9M3W4",11/12/19 15:55,"Sim","304270,75","5172,03","304270,75","5172,03",3,
"2b8993c5-e915-ea11-a811-000d3ac0acc2","fgaYfFp7gq9Ga0cw4EB0W6ZUW3BeN58jm9aCC17IPrBlfTapiWG38KTHuHX+Hn6ZM8nzsvkikYXusRaah671NQ==",20/01/20 16:07,"PRO-02811-K0F4C3",20/01/20 13:07,"Não","5347785,67","11963,73","5347785,67","11963,73",5,
"d4174229-fc15-ea11-a811-000d3ac0acc2","SeI3NXgl+93cCBkAWI9VOJPg6mRIOGTobL7RDyOT3HQJYBPL8yRaoQ5CUw+YOME1UuiKAjEe/X5OAM6NH+C1Gg==",06/12/19 16:45,"PRO-02785-B0R5V3",06/12/19 13:45,"Sim","5788214,40","5126,85","5788214,40","5126,85",4,
"c1305276-0016-ea11-a811-000d3ac0acc2","4K1gVEnZPnCbwopcELHL90zF+OlLv8Tbwqagjwc/Qqzthd7+DwN1+t5luZZ59ApgOP2MBO/jRE4QF0HhFUg/rA==",09/01/20 17:48,"PRO-02817-V1M2F5",09/01/20 14:48,"Sim","298898,25","2975,00","298898,25","2975,00",5,
"c0a55f1c-0216-ea11-a811-000d3ac0acc2","aHoOjkJatUyR5MfhXteyZALdyOmIANjumBni10yNa6VmRmUHMLWUXvUzz0NZemdMfwlc0TRZOYy/8LUhmYyYaA==",10/12/19 13:17,"PRO-02754-X3C7Z9",10/12/19 10:17,"Sim","3940357,14","12648,81","3940357,14","12648,81",4,
"3c1ea5c5-6917-ea11-a811-000d3ac0acc2","0XB8HaGMCDgJmhOP4W3FwsN+hsvQlnhBVud7OC01kDQ1iXD4Z5barCzATv6MfabjRurr/BjZSgZwIU8WVk1R3A==",10/12/19 13:47,"PRO-02891-S2Z7Q1",10/12/19 10:47,"Sim","856692,41","6373,73","856692,41","6373,73",5,
"47d4b784-3018-ea11-a811-000d3ac0acc2","PpWJwlhbPGofXNyjBySfazADB3XjL/FeGhNOTP2ML2t/4h9u3UVcnwNjTX4zowN5kQDRd9CoDJnwmb6RlnJdyA==",06/02/20 13:07,"PRO-02872-L8N6Y8",06/02/20 10:07,"Não","2200000,00","7771,93","2200000,00","7771,93",0,
"25640d65-3318-ea11-a811-000d3ac0acc2","V7zwodWIBJKtJ7ouounuvTxhLp9rnL6cVOKyvXikVApGMtgL8UL4iwyOyYDOJJPCxxsXlam/UwyYKYZs4jPjEA==",11/12/19 17:16,"PRO-02337-S2S5V8",11/12/19 14:16,"Sim","489584,45","5960,37","489584,45","5960,37",5,
"12f09e8e-5818-ea11-a811-000d3ac0acc2","44bOByTa2iVrZu7XRWXcHi00uJqyNTxKnTD/Vc7rFJ+b3yWh8phSAlpMAx5Z144Und52mH6MmJryTfEz2nDMvw==",06/12/19 18:45,"PRO-02767-J7B5Q4",06/12/19 15:45,"Sim","472686,21","1575,62","472686,21","1575,62",3,
"3b2c2f4b-5918-ea11-a811-000d3ac0acc2","stSGMI4NCoCpZATs93R8kkjd/zQhqu0WXVwk3EdsxgFL8nZrMIFZBKUpkoQp7Tad68szyOf5izlSVJGYAVAYTg==",06/12/19 18:50,"PRO-02896-Y6W8G2",06/12/19 15:50,"Sim","508054,74","5754,39","508054,74","5754,39",5,
"e1113e5d-5918-ea11-a811-000d3ac0acc2","qiwBsYIjU0v790yl/E5LG2vD4UAYEQY3LjHcbkWmJIoOQhMq/nXc5h3UMLuq0yfWjqW+c7vdHSDAenBZFAaYeg==",06/12/19 18:56,"PRO-02861-Y5N6V4",06/12/19 15:56,"Sim","250000,00","2630,19","250000,00","2630,19",0,
"4da69e96-6418-ea11-a811-000d3ac0acc2","VY5bJ1dXAhMUhPPCE03YUGp0N8e5Rv+PxrU9Qfq3GPJIyIMi7SG3qFuz2nmuCvVBZhwmvJiyYoEY3azVBaaEtA==",09/12/19 13:46,"PRO-02865-H7G8K5",09/12/19 10:46,"Sim","145667,12","2778,85","145667,12","2778,85",5,
"7d76f394-2a75-ea11-a811-000d3ac0acc2","i74r6izwYI6wU0y4WB7XTczv6n9oQ6Ftkh1KuC30Q+FEf2t4BSqZLV9wuatGJqzE0zWfMSlXS0JmPX4H2+Wkkg==",02/04/20 21:40,"PRO-05711-G8J7C5",02/04/20 18:40,"Sim","890154,74","6252,40","890154,74","6252,40",5,
"5aa103e9-05de-e911-a812-000d3ac0acc2","rRZgyvcR3qqBb2w0Jjv4FDLEHYXL0wnd1z9cJVwIjGlRDlVe/8F2HFdDhXuUB8Ac6XroQvZ/IheDrhrNVlUntA==",04/10/19 20:06,"PRO-01738-L7V5F8",04/10/19 17:06,"Sim","296723,91","2586,96","296723,91","2586,96",9,
"c210300d-0fde-e911-a812-000d3ac0acc2","9tuoGF3x1lkiNrScZCiQnf0gHRZcjWJDMwd3hzJX+ozMCY3wvv1/cRus/oKhBSNg9kUP16kqibDjhefJmomReg==",03/10/19 14:58,"PRO-01648-Q4Y8S4",03/10/19 11:58,"Sim","608953,50","2435,81","608953,50","2435,81",7,
"9a811ebd-d7e6-e911-a812-000d3ac0acc2","//FjU4st1qY+z2do9mV+Ts/7piXJYhvQftLlQb1/SfiNnxGvjKEQ7ZToM4t2Jx4W5SFOesZeNah/UTRCyKC2vg==",14/10/19 19:24,"PRO-01881-D6C8L1",14/10/19 16:24,"Não","3230256,23","7921,76","3230256,23","7921,76",6,
"a6dbe64f-41ec-e911-a812-000d3ac0acc2","Q+7He3liAjPdvYVxR0q0dVVqwp0GH0JoOewt9MDTX9RwbQPBDpom2GmESYtJjHgmxKHtxp/ut6iv9WtCYBynTA==",15/10/19 16:02,"PRO-01936-M6X4X1",15/10/19 13:02,"Sim","246015,80","4401,79","246015,80","4401,79",5,
"f782905d-b23b-ea11-a812-000d3ac0acc2","C0ZDO4H9VHWojSklut7YNa7mwh1qVtKSNpA2+Wta1huAbHNwXrESfKunjYYOkAh4NCUMMRoBY687OVC4CLo8kg==",20/01/20 18:27,"PRO-03758-V8Z7M7",20/01/20 15:27,"Sim","1500000,00","5882,35","1500000,00","5882,35",0,
"c52c7870-9d00-ea11-a811-000d3ac0ada1","vMEQwO6ZF3etd0Xvivkp95TStPIVTtfzY6fXFaQZX+9TMgQHqY1n4vta34P8nhlj+vQW4ulZA5neL/zEjNZlOg==",23/01/20 18:45,"PRO-02362-J8R7L6",23/01/20 15:45,"Sim","732695,28","8027,78","732695,28","8027,78",6,
"e214bb55-c700-ea11-a811-000d3ac0ada1","HTXg676RjZIq79uPA49ItodCvqv4O0NBAacIgPr6FJGSZnpl0q/NvwOAbGtJIktDj8gdwXVDpGQWmLYn85IHLw==",09/01/20 20:27,"PRO-02377-B7N0X3",09/01/20 17:27,"Sim","1212926,46","4922,39","1212926,46","4922,39",5,
"342fdd37-c900-ea11-a811-000d3ac0ada1","iaYkTf6A90hzZNc3+6BO0y0gnqp9FupLOeTFgroRoZSRqoj4ZqD6Gs+ljpk1pRv+4wDVtyrI+43K7VCA8hjnQQ==",08/11/19 12:30,"PRO-01801-R7J6P6",08/11/19 09:30,"Sim","300000,00","2097,90","300000,00","2097,90",1,
"4efd0ee8-8d01-ea11-a811-000d3ac0ada1","Qph8E8IaJPFEfNGfAgUTm+tGrnuMyhnx7VZv9eEigKcXh39qHVCbBVAVMQKesxN6123MBVOdi9Q74Uxh+kvxDg==",03/12/19 13:38,"PRO-02325-S5G5W1",03/12/19 10:38,"Sim","892145,83","3895,83","892145,83","3895,83",3,
"9c487617-9901-ea11-a811-000d3ac0ada1","JN/m2+JgGE2XAQLd8UH0PnmdkDU1QKnnQg9s5jt0rYJW6j122Kr69VUtLcpZditkjt9wBQzXTixQJnQv/hz0BA==",14/11/19 14:42,"PRO-02486-S5B6J0",14/11/19 11:42,"Sim","647664,58","5996,89","647664,58","5996,89",5,
"2deba4cf-b601-ea11-a811-000d3ac0ada1","Rz0Aw7zRtWks+juhClSLqR19boVeeO3H3/v5I+3W0PYRrfYWgW2edZoClekSpHPSWkrTbS8Brr8scn0TsU+IMA==",03/12/19 16:50,"PRO-02189-N3X8X7",03/12/19 13:50,"Sim","472191,34","2626,79","472191,34","2626,79",,
"fbba4c99-8104-ea11-a811-000d3ac0ada1","zrMFP1/kz9dbSQKNVxAoGt9qiTQ1bsSyde5P6/UzrT1Tet6v1D6vKbajqCZY8YeG0ein4CznjAqIZi36obzxQg==",26/11/19 20:53,"PRO-02475-W2W3T9",26/11/19 17:53,"Não","859699,11","4806,55","859699,11","4806,55",5,
"236e2a1a-8304-ea11-a811-000d3ac0ada1","5KXgbGHn4+XTkhNPl4Zqg9lhxSv6V/tW0dYcq+QBeVHMgbPX6MBZpgSPjgOw0VwQ8DCJAFOu8Ki/XGG04mzB1w==",11/11/19 13:03,"PRO-02261-S6N3V1",11/11/19 10:03,"Sim","111200,00","220,63","111200,00","220,63",6,
"d8c4e792-8f04-ea11-a811-000d3ac0ada1","/dgT66Gag/PY7YM250ss1LmZf5T750FvkMFMKuhrvEByCKjOB5TLxf2VN44EMw36h7rBoIEZZwjP+7rGj0MwoA==",18/11/19 18:51,"PRO-02496-K0D4R3",18/11/19 15:51,"Sim","499137,95","2648,09","499137,95","2648,09",5,
"4762a81d-13e6-e911-a812-000d3ac0ada1","KTcX8dm7zYPbEsRPtdAPaTp1T/Fl8kBeYhi/00LZ+TcafF9f5vICoDBPPEXuLjoFWAwErIMPCixTv+omjgnd+Q==",24/01/20 11:28,"PRO-01817-W1V4Z1",24/01/20 08:28,"Não","178285,71","2785,71","178285,71","2785,71",7,
"8b06f60e-14e6-e911-a812-000d3ac0ada1","vH+e89gPeHWm1lquFVMoJJZgcfKpxRTDQbjnuwHh6hIiL1o+XokYuCazoJ/+2rd/UNpA+wScKds4jKH9pwiG4w==",24/01/20 11:28,"PRO-01817-W1V4Z1",24/01/20 08:28,"Não","183857,14","2785,71","183857,14","2785,71",7,
"a7845f8c-13f0-e911-a812-000d3ac0ada1","e8UfWqybYOIe1jf5fRdQCEhqXb3Yff0xE/e/Z/+PazPbQmPh+4mKTGtIVqEkeih7W1BkBDyxVHYoPPQpM3xLnA==",26/11/19 21:36,"PRO-01848-R1P4C4",26/11/19 18:36,"Sim","1186430,41","5570,10","1186430,41","5570,10",,
"c97c63f2-17f0-e911-a812-000d3ac0ada1","wk7xnMX5lsGcrzrEE8lw/hTNLEh54MEgrjhtOwnTVWVEmRncJ4UZ2YeoD8IvvvCRG3g9dwcSEPIm9OIgp56S6A==",31/10/19 15:38,"PRO-01971-Q3F5C3",31/10/19 12:38,"Sim","2062489,58","8854,17","2062489,58","8854,17",,
"99508dcf-5df7-e911-a813-000d3ac0ada1","Vgxa3doL46n8qZ/sWE/C5t1EBo45UxMV4v6vbQf5cuWVlpX1+EgZzKolwWpTr655u1jRSlqfoRxwnQKM97GZ3w==",23/01/20 19:45,"PRO-02211-H6F1N7",23/01/20 16:45,"Sim","262924,89","4296,86","262924,89","4296,86",6,
"d5ae9a31-c9fc-e911-a811-000d3ac0ae35","ZwB0sFOjQ1fsqb+VgafFb/BR6JdMMJfwyhGZqBJJ2C+WtcNgrnQCllCjcr1WLm3bPV4nWz4BxjBxKQ6h/ZkOXA==",01/11/19 17:01,"PRO-02256-G8S4J4",01/11/19 14:01,"Sim","634175,47","5181,17","634175,47","5181,17",6,
"d0a9dc1a-cbfc-e911-a811-000d3ac0ae35","JLyT8pnaQIKlTQVCZmtF8IVESE7LHRVilwrCN+vcFETYYuVvfpWYl+b0lNb1P4V4rvit5ZrpuznUekNcaZrIgQ==",01/11/19 17:15,"PRO-02256-G8S4J4",01/11/19 14:15,"Sim","3000000,00","1800,00","3000000,00","1800,00",0,
"e5220d98-d7fc-e911-a811-000d3ac0ae35","JGGodQvUGZN3Elaj1mHkNTNIl8VVi0L0MQudYCDDVvheFayIj92QaSmjz1OE0nib12Orr0jxuOxJxA1FoiGGpw==",03/12/19 19:48,"PRO-02257-H4W5Y9",03/12/19 16:48,"Sim","1657822,27","2814,40","1657822,27","2814,40",5,
"f576c812-56fe-e911-a811-000d3ac0ae35","SP21owbKXrvFVoV0z9ReL2Us1UKjwQ0CtqVJjKeN3kI9fZF2yJoBkenmALdqGpdS21HSobFnXm7PauqP98A8Uw==",03/12/19 13:38,"PRO-02325-S5G5W1",03/12/19 10:38,"Não","1300000,00","5676,86","1300000,00","5676,86",0,
"1e1917f2-65fe-e911-a811-000d3ac0ae35","8JAclCG6hA3gsgWtC5adL6hurLUCmzgKPuMgaFKnOehIo6rMYA4iw/bK1xFeb1SO3hRa1Atm3FDdddFB+oYI2Q==",28/11/19 13:00,"PRO-02037-P8B7B2",28/11/19 10:00,"Sim","712422,00","4062,86","712422,00","4062,86",0,
"978d7901-6dfe-e911-a811-000d3ac0ae35","9s21+FHV6zLO1JqGgzCXOGz4ck8FO/hPSbSPBtMRMZNBZ2dZqwTE20UGUzP1SByzKIsL6DLRQrQjS4PBKWL1Cw==",09/01/20 18:03,"PRO-02332-T0G1H9",09/01/20 15:03,"Sim","530171,84","3488,20","530171,84","3488,20",5,
